B1,B2,B3,B4,Label
-89.5,-83.5,-85.67,-84,Empty
-89.5,-78.75,-79.67,-84,Empty
-89.25,-78.75,-79.67,-82.5,Empty
-89.25,-81.25,-79.25,-82.5,Empty
-89,-81.25,-79.25,-80.5,Empty
-89,-84,-81.75,-80.5,Empty
-90,-84,-81.75,-82.25,Empty
-90,-88.25,-83.75,-82.25,Empty
-90,-88.25,-83.75,-83.5,Empty
-90,-92.25,-86,-83.5,Empty
-89.67,-92.25,-86,-84.5,Empty
-89.67,-89.5,-90.25,-84.5,Empty
-89.33,-89.5,-90.25,-86.5,Empty
-89.33,-89.75,-91.5,-86.5,Empty
-88.67,-89.75,-91.5,-87.5,Empty
-88.67,-88.5,-91,-87.5,Empty
-89,-88.5,-91,-87.5,Empty
-89,-84.5,-91.67,-87.5,Empty
-89.75,-84.5,-91.67,-87.75,Empty
-89.75,-81.75,-86.67,-87.75,Empty
-90,-81.75,-86.67,-86,Empty
-90,-78.5,-82.33,-86,Empty
-91,-78.5,-82.33,-83.5,Empty
-91,-75.25,-80,-83.5,Empty
-91,-75.25,-80,-82,Empty
-91,-79.5,-82.25,-82,Empty
-90.5,-79.5,-82.25,-80.5,Empty
-90.5,-82.5,-85,-80.5,Empty
-90.67,-82.5,-85,-81.75,Empty
-90.67,-84.25,-87,-81.75,Empty
-89.67,-84.25,-87,-82,Empty
-89.67,-87.5,-89.5,-82,Empty
-89.33,-87.5,-89.5,-84,Empty
-89.33,-86,-89.67,-84,Empty
-89,-86,-89.67,-86.33,Empty
-89,-86,-91.67,-86.33,Empty
-89,-86,-91.67,-87,Empty
-89,-86,-93,-87,Empty
-89,-86,-93,-87.5,Empty
-89.5,-85,-88,-87.5,Empty
-89.67,-85,-88,-88,Empty
-89.75,-82,-84.67,-88,Empty
-90,-82,-84.67,-86,Empty
-90.25,-77.67,-84.33,-86,Empty
-90.67,-77.67,-84.33,-85,Empty
-90.67,-81,-83,-85,Empty
-90.67,-81,-83,-81,Empty
-90,-83.75,-84.33,-81,Empty
-90,-83.75,-84.33,-83.5,Empty
-90,-86.33,-87.5,-83.5,Empty
-90,-86.33,-87.5,-86,Empty
-90,-92.33,-83,-86,Empty
-90,-92.33,-83,-86,Empty
-89,-91.33,-87,-86,Empty
-89,-91.33,-88,-86,Empty
-88,-90,-88,-86,Empty
-88,-90,-90.33,-88,Empty
-88.5,-89.5,-90.33,-88,Empty
-88.5,-89.5,-90.33,-87.5,Empty
-88.25,-88.33,-92,-87.5,Empty
-88.25,-88.33,-92,-87.67,Empty
-89.25,-84,-92,-87.67,Empty
-89.25,-84,-87,-87.67,Empty
-90.25,-80,-87,-87.67,Empty
-90.25,-80,-79.5,-85,Empty
-90.25,-75.67,-79.5,-85,Empty
-90.25,-75.67,-79.67,-83,Empty
-90,-80,-79.67,-83,Empty
-90,-80,-79.75,-80.5,Empty
-89.25,-81.33,-79.75,-80.5,Empty
-89.25,-81.33,-82.25,-82.33,Empty
-89.25,-86.33,-82.25,-82.33,Empty
-89.25,-86.33,-84.5,-84,Empty
-89,-92,-84.5,-84,Empty
-89,-92,-86.75,-85.67,Empty
-88.75,-89,-86.75,-85.67,Empty
-88.75,-89,-90.25,-86.25,Empty
-89.25,-88.33,-90.25,-86.25,Empty
-89.25,-88.33,-91.25,-86.5,Empty
-88.75,-89.33,-91.25,-86.5,Empty
-88.75,-89.33,-92,-87,Empty
-88.67,-89.33,-92,-87,Empty
-88.67,-89.33,-94.33,-87.5,Empty
-89,-85.67,-94.33,-87.5,Empty
-89,-85.67,-89.67,-85.5,Empty
-90,-82,-89.67,-85.5,Empty
-90,-82,-85,-84,Empty
-91,-75.67,-85,-84,Empty
-91,-75.67,-83.5,-82.75,Empty
-90,-81.25,-83.5,-82.75,Empty
-90,-81.25,-79.25,-81,Empty
-89.5,-82.75,-79.25,-81,Empty
-89.5,-82.75,-81.25,-81.5,Empty
-89,-84.5,-81.25,-81.5,Empty
-89,-84.5,-83.5,-82,Empty
-89.25,-88.75,-83.5,-82,Empty
-89.25,-88.75,-85.5,-84.78788429,Empty
-89.75,-86.25,-85.5,-84.78788429,Empty
-89.75,-86.25,-87.67,-87,Empty
-89.75,-87.5,-87.67,-87,Empty
-89.75,-87.5,-87.33,-87.5,Empty
-89.75,-89,-87.33,-87.5,Empty
-89.75,-89,-90.67,-87.33,Empty
-89.33,-87.5,-90.67,-87.33,Empty
-89.33,-87.5,-92.5,-85.75,Empty
-89.33,-81,-92.5,-85.75,Empty
-89.33,-81,-88.67,-84,Empty
-90.33,-75.5,-88.67,-84,Empty
-90.33,-75.5,-86.33,-82.25,Empty
-90.5,-75.33,-86.33,-82.25,Empty
-90.5,-75.33,-80,-80.75,Empty
-90,-80,-80,-80.75,Empty
-90,-80,-82.25,-82,Empty
-89.33,-84.25,-82.25,-82,Empty
-89.33,-84.25,-84,-83.5,Empty
-88.67,-88.25,-84,-83.5,Empty
-88.67,-88.25,-86.25,-84.75,Empty
-89,-91.5,-86.25,-84.75,Empty
-89,-91.5,-89,-86,Empty
-89,-90,-89,-86,Empty
-89,-90,-90.75,-86.33,Empty
-89.25,-88,-90.75,-86.33,Empty
-89.25,-88,-91.67,-86.67,Empty
-89.25,-85.5,-91.67,-86.67,Empty
-89.25,-85.5,-93,-87,Empty
-89,-82.25,-93,-87,Empty
-89,-82.25,-87.5,-85.5,Empty
-89.67,-79,-87.5,-85.5,Empty
-89.67,-79,-78.5,-85,Empty
-88.67,-76.75,-78.5,-85,Empty
-88.67,-76.75,-78.67,-82.67,Empty
-89.33,-77,-78.67,-82.67,Empty
-89.33,-77,-78.67,-80.67,Empty
-89.25,-82.75,-78.67,-80.67,Empty
-89.25,-82.75,-78.5,-82,Empty
-89,-87,-78.5,-82,Empty
-89,-87,-84.5,-82,Empty
-89.75,-91,-84.5,-82,Empty
-89.75,-91,-89,-83,Empty
-89.25,-93.67,-89,-83,Empty
-89.25,-93.67,-91,-85,Empty
-89.25,-90.33,-91,-85,Empty
-89.25,-90.33,-92.25,-87,Empty
-88.75,-89,-92.25,-87,Empty
-88.75,-89,-93,-88.33,Empty
-88.75,-83.67,-93,-88.33,Empty
-88.75,-83.67,-95,-88.25,Empty
-89.75,-81.75,-95,-88.25,Empty
-89.75,-81.75,-90,-89.33,Empty
-90.25,-78.75,-90,-89.33,Empty
-90.25,-78.75,-84.33,-89.5,Empty
-91,-75.5,-84.33,-89.5,Empty
-91,-75.5,-83.25,-84,Empty
-91.5,-77.5,-83.25,-84,Empty
-91.5,-77.5,-81.75,-80,Empty
-90.5,-81.75,-81.75,-80,Empty
-90.5,-81.75,-83.5,-82,Empty
-90.33,-87,-83.5,-82,Empty
-90.33,-87,-86,-83,Empty
-89.33,-90.25,-86,-83,Empty
-89.33,-90.25,-88.25,-84.25,Empty
-89,-91.5,-88.25,-84.25,Empty
-89,-91.5,-90,-85.67,Empty
-89,-90.5,-90,-85.67,Empty
-89,-90.5,-91.75,-86.33,Empty
-89.25,-88.33,-91.75,-86.33,Empty
-89.25,-85,-92.67,-87,Empty
-90,-84,-92.67,-87,Empty
-90,-84,-95.33,-87.67,Empty
-90.25,-82,-95.33,-87.67,Empty
-90.25,-79.67,-90,-86,Empty
-90.67,-75,-90,-86,Empty
-90.67,-75.33,-85,-84.25,Empty
-91,-75.33,-85,-84.25,Empty
-91,-81.33,-83.5,-82.5,Empty
-90.67,-81.33,-83.5,-82.5,Empty
-90.67,-84.75,-81.75,-81,Empty
-89.67,-84.75,-81.75,-81,Empty
-89.67,-86.75,-82.67,-81,Empty
-89.75,-86.75,-82.67,-81,Empty
-89.75,-92,-84.5,-81,Empty
-89.5,-92,-84.5,-81,Empty
-89.5,-90.5,-90,-83.5,Empty
-89.25,-90.5,-90,-83.5,Empty
-89.25,-88.5,-95,-87,Empty
-88.75,-88.5,-95,-87,Empty
-88.75,-89.5,-96,-87.33,Empty
-88.5,-89.5,-96,-87.33,Empty
-88.5,-84,-96,-87.33,Empty
-88,-84,-96,-87.33,Empty
-88,-83,-90,-87.33,Empty
-88.33,-83,-90,-87.33,Empty
-88.33,-79,-84.67,-84.67,Empty
-90,-79,-84.67,-84.67,Empty
-90,-75,-78.67,-82.33,Empty
-89,-75,-78.67,-82.33,Empty
-89,-81,-79,-81.75,Empty
-89,-81,-79,-81.75,Empty
-89,-83.75,-82.25,-80.33,Empty
-88.25,-83.75,-82.25,-80.33,Empty
-88.25,-89,-85,-82.33,Empty
-88.5,-89,-85,-82.33,Empty
-88.5,-93.25,-87.5,-83,Empty
-89.33,-93.25,-87.5,-83,Empty
-89.33,-92,-91.25,-86,Empty
-89,-92,-91.25,-86,Empty
-89,-90,-91.33,-87,Empty
-89.33,-90,-91.33,-87,Empty
-89.33,-88,-92,-88,Empty
-88,-88,-92,-88,Empty
-88,-86.67,-93.5,-87.67,Empty
-88,-86.67,-93.5,-87.67,Empty
-88,-82.33,-86,-87.67,Empty
-88.67,-82.33,-86,-87.5,Empty
-88.67,-79.33,-83.67,-85.75,Empty
-89.33,-79.33,-83.67,-85.75,Empty
-89.33,-75,-79.33,-85,Empty
-90,-75,-79.33,-83.75,Empty
-90,-79.25,-81.75,-82.67,Empty
-90,-79.25,-81.75,-82.25,Empty
-90,-83.75,-84,-80.67,Empty
-90,-83.75,-84,-80.67,Empty
-90,-90,-85.67,-80.5,Empty
-90,-90,-85.67,-82.33,Empty
-90,-91.75,-89,-82.33,Empty
-89.33,-91.75,-89,-84.33,Empty
-89.33,-90.5,-89,-84.33,Empty
-88.67,-90.5,-89,-86,Empty
-88.67,-89.5,-93,-86,Empty
-88.75,-89.5,-93,-86.67,Empty
-88.75,-86.5,-94.5,-86.67,Empty
-88.25,-86.5,-94.5,-87.33,Empty
-88.25,-85,-89.33,-87.33,Empty
-88.33,-85,-89.33,-88,Empty
-88.33,-82.5,-86.75,-88,Empty
-89.33,-82.5,-86.75,-86,Empty
-89.33,-79,-83.5,-86,Empty
-90,-79,-83.5,-84,Empty
-90,-75.75,-79.25,-84,Empty
-90,-75.75,-79.25,-82,Empty
-90,-79.75,-82,-82,Empty
-90,-79.75,-82,-80,Empty
-90,-83.5,-84.25,-80,Empty
-90.25,-83.5,-84.25,-81.5,Empty
-90.25,-87.75,-86.5,-81.5,Empty
-89.75,-87.75,-86.5,-82.75,Empty
-89.75,-90.75,-89.25,-82.75,Empty
-90.33,-90.75,-89.25,-84.5,Empty
-90.25,-89.25,-90.75,-84.5,Empty
-90.33,-89.25,-90.75,-86,Empty
-89.75,-88.5,-93,-86,Empty
-89,-88.5,-93,-86.5,Empty
-89,-88.75,-94.33,-86.5,Empty
-89,-88.75,-94.33,-87.25,Empty
-89.25,-85.75,-90.67,-87.25,Empty
-89,-85.75,-90.67,-87.33,Empty
-89.25,-83.25,-85.33,-87.33,Empty
-89.25,-83.25,-85.33,-85.67,Empty
-90,-79.75,-79.5,-85.67,Empty
-90,-79.75,-79.33,-83.33,Empty
-90.5,-79.75,-79.33,-83.33,Empty
-90.5,-79.75,-79.25,-80.67,Empty
-90.25,-81.75,-79.33,-80.67,Empty
-90.25,-81.75,-82,-80.75,Empty
-90.75,-83.25,-82.67,-80.75,Empty
-90.75,-83.25,-84.5,-82,Empty
-90.5,-87.5,-84.5,-82,Empty
-90.5,-87.5,-87.5,-83.25,Empty
-89.75,-86,-87.5,-83.25,Empty
-89.75,-86,-91.5,-84.75,Empty
-89.75,-86.5,-91.5,-84.75,Empty
-89.75,-86.5,-93,-86.25,Empty
-89,-87.75,-93,-86.25,Empty
-89,-87.75,-94,-86.75,Empty
-89,-86.33,-94,-86.75,Empty
-89,-86.33,-93,-87,Empty
-89.5,-82.33,-93,-87,Empty
-89.5,-82.33,-88.75,-87.33,Empty
-90.5,-79.33,-88.75,-87.33,Empty
-90.5,-79.33,-84.75,-85.33,Empty
-90.33,-75.67,-84.75,-85.33,Empty
-90.33,-75.67,-81.25,-83,Empty
-90.5,-80.25,-81.25,-83,Empty
-90.5,-80.25,-82,-82.5,Empty
-90.33,-82.75,-82,-82.5,Empty
-90.33,-82.75,-84.5,-81.25,Empty
-90,-87,-84.5,-81.25,Empty
-90,-87,-86.75,-82.25,Empty
-89.67,-90.67,-86.75,-82.25,Empty
-89.67,-90.67,-88.75,-83.5,Empty
-89.25,-89,-88.75,-83.5,Empty
-89.25,-89,-89.5,-84.75,Empty
-89.25,-90,-89.5,-84.75,Empty
-89.25,-90,-90,-86.25,Empty
-89.25,-87,-90,-86.25,Empty
-89.25,-87,-91.67,-86.67,Empty
-89.33,-87.25,-91.67,-86.67,Empty
-89.33,-87.25,-88.67,-87,Empty
-88.67,-86.67,-88.67,-87,Empty
-88.67,-86.67,-84,-87.5,Empty
-88,-82.33,-84,-87.5,Empty
-88,-82.33,-83,-83.5,Empty
-87.5,-79.33,-83,-83.5,Empty
-87.5,-79.33,-79.25,-82.67,Empty
-88.33,-76.67,-79.25,-82.67,Empty
-88.33,-76.67,-79.33,-80.5,Empty
-89,-80.5,-79.33,-80.5,Empty
-89,-80.5,-82.67,-82.33,Empty
-89,-82.5,-82.67,-82.33,Empty
-89,-82.5,-86,-84.33,Empty
-89,-85,-86,-84.33,Empty
-89,-85,-89.5,-86,Empty
-88.25,-89.33,-89.5,-86,Empty
-88.25,-89.33,-91.33,-86,Empty
-88.5,-89.67,-91.33,-86,Empty
-88.5,-89.67,-93,-87,Empty
-87.5,-89.33,-93,-87,Empty
-87.5,-89.33,-94.33,-88,Empty
-87.75,-85.75,-94.33,-88,Empty
-87.75,-85.75,-95.75,-88.67,Empty
-88.5,-81.25,-95.75,-88.67,Empty
-88.5,-81.25,-91.75,-88.67,Empty
-88.75,-77,-91.75,-88.67,Empty
-88.75,-77,-91,-86.33,Empty
-90,-75.33,-91,-86.33,Empty
-90,-75.33,-89.5,-85,Empty
-90,-77,-89.5,-85,Empty
-90,-77,-85,-84,Empty
-90,-82.67,-85,-84,Empty
-90,-82.67,-90.5,-84.67,Empty
-90,-88.33,-90.5,-84.67,Empty
-90,-88.33,-90.67,-86.33,Empty
-89.33,-89.75,-90.67,-86.33,Empty
-89.33,-89.75,-90.67,-86.25,Empty
-89,-91.75,-90.67,-86.25,Empty
-89,-91.75,-90.5,-86.75,Empty
-88.75,-89.75,-90.5,-86.75,Empty
-88.75,-89.75,-93,-87.25,Empty
-88.5,-88.5,-93,-87.25,Empty
-88.5,-88.5,-86.5,-87.5,Empty
-89,-83.75,-86.5,-87.5,Empty
-89,-83.75,-83.67,-86.25,Empty
-89.5,-80.5,-83.67,-86.25,Empty
-89.5,-80.5,-83.67,-85.67,Empty
-88.5,-78.25,-83.67,-85.67,Empty
-88.5,-78.25,-78.67,-83,Empty
-88.33,-75,-78.67,-83,Empty
-88.33,-75,-82,-80.33,Empty
-88.33,-79,-82,-80.33,Empty
-88.33,-79,-86.33,-82,Empty
-87.67,-81,-86.33,-82,Empty
-87.67,-81,-86.75,-82.75,Empty
-89.33,-85.5,-86.75,-82.75,Empty
-89.33,-85.5,-88.25,-84.25,Empty
-90,-90,-88.25,-84.25,Empty
-90,-90,-88.33,-86.25,Empty
-89.75,-90.75,-88.33,-86.25,Empty
-89.75,-90.75,-89.67,-86.5,Empty
-90,-90.5,-89.67,-86.5,Empty
-90,-90.5,-91.67,-88,Empty
-89.5,-89,-91.67,-88,Empty
-89.5,-89,-89.67,-88.5,Empty
-89.25,-84.5,-89.67,-88.5,Empty
-89.25,-84.5,-87,-86.5,Empty
-89.5,-79.75,-87,-86.5,Empty
-89.5,-79.75,-83.25,-85,Empty
-89.75,-78.25,-83.25,-85,Empty
-89.75,-78.25,-79.5,-82.5,Empty
-90.25,-79.5,-79.5,-82.5,Empty
-90.25,-79.5,-81.75,-82,Empty
-90,-84,-81.75,-82,Empty
-90,-84,-84,-83.5,Empty
-90,-88.25,-84,-83.5,Empty
-90,-88.25,-86,-84.75,Empty
-90,-92.25,-86,-84.75,Empty
-90,-92.25,-88.33,-86,Empty
-89.67,-91.5,-88.33,-86,Empty
-89.67,-91.5,-90.67,-86.25,Empty
-89.25,-87.5,-90.67,-86.25,Empty
-89.25,-87.5,-92,-86.75,Empty
-89,-86.25,-92,-86.75,Empty
-89,-86.25,-88,-87.25,Empty
-89,-82,-88,-87.25,Empty
-89,-82,-85.33,-85.75,Empty
-89.67,-78.5,-85.33,-85.75,Empty
-89.67,-78.5,-80,-84.25,Empty
-90.33,-78.25,-80,-84.25,Empty
-90.33,-78.25,-85,-82.75,Empty
-90.33,-75.25,-85,-82.75,Empty
-90.33,-75.25,-87.25,-81,Empty
-90.33,-75.33,-87.25,-81,Empty
-90.33,-79.75,-89.25,-81.33,Empty
-89.67,-81.33,-89.25,-82.5,Empty
-89.67,-83.75,-91.5,-83,Empty
-90,-86.33,-91.5,-83.75,Empty
-90,-88,-90,-84.33,Empty
-89.75,-92.33,-90,-84.5,Empty
-89.75,-92.5,-90.33,-85.67,Empty
-89,-92.33,-90.33,-86.25,Empty
-89,-92.33,-91.5,-86.25,Empty
-89,-92.33,-91.5,-86.75,Empty
-89,-93,-95.5,-86.75,Empty
-88,-93,-95.5,-87,Empty
-88,-93,-88,-87,Empty
-88.5,-93,-88,-87.75,Empty
-88.5,-84,-85.33,-87.75,Empty
-90,-84,-85.33,-86,Empty
-90,-80.67,-84,-86,Empty
-90.33,-80.67,-84,-84,Empty
-90.33,-79.5,-82,-84,Empty
-90.5,-79.5,-82,-82.25,Empty
-90.5,-75,-85,-82.25,Empty
-90.25,-75,-85,-80.25,Empty
-90.25,-79,-87,-80.25,Empty
-90.25,-79,-87,-81.25,Empty
-90.25,-84,-89.25,-81.25,Empty
-90,-84,-89.25,-82.5,Empty
-90,-89.25,-89.33,-82.5,Empty
-89.33,-89.25,-89.33,-84,Empty
-89.33,-94,-88.5,-84,Empty
-89.67,-94,-88.5,-85.75,Empty
-89.67,-92.33,-91.5,-85.75,Empty
-89,-92.33,-91.5,-86.75,Empty
-89,-90.33,-93.5,-86.75,Empty
-88.75,-90.33,-93.5,-87.25,Empty
-88.75,-87.33,-89,-87.25,Empty
-89,-87.33,-89,-87.75,Empty
-89,-84.25,-86.75,-87.75,Empty
-89,-84.25,-86.75,-86.25,Empty
-89,-81.75,-83,-86.25,Empty
-90,-81.75,-83,-84.25,Empty
-90,-79.67,-81.75,-84.25,Empty
-90.25,-79.67,-81.75,-82.75,Empty
-90.25,-75.33,-83.75,-82.75,Empty
-90,-75.33,-83.75,-82.25,Empty
-90,-81.33,-86.25,-82.25,Empty
-90.25,-81.33,-86.25,-83.5,Empty
-90.25,-83.33,-88.5,-83.5,Empty
-89.75,-83.33,-88.5,-84.75,Empty
-89.75,-85.25,-88.67,-84.75,Empty
-90,-85.25,-88.67,-86,Empty
-90,-88.75,-89,-86,Empty
-90.33,-88.75,-89,-86.75,Empty
-90.33,-87.25,-92,-86.75,Empty
-90,-87.25,-92,-87,Empty
-90,-88.5,-96,-87,Empty
-90,-88.5,-96,-87.5,Empty
-90,-87.67,-96,-87.5,Empty
-91,-87.67,-96,-86.25,Empty
-91,-83.33,-96,-86.25,Empty
-91,-83.33,-90,-84,Empty
-91,-81.5,-87,-84,Empty
-91,-81.5,-84.33,-82.25,Empty
-91,-75,-84.33,-82.25,Empty
-91,-75,-82,-80.33,Empty
-90.67,-75.33,-82,-80.33,Empty
-90.5,-75.33,-82,-82,Empty
-89.67,-81.67,-82,-82,Empty
-89,-81.67,-85.33,-83,Empty
-89,-84.25,-85.33,-83,Empty
-89,-84.25,-88.5,-86,Empty
-89.33,-86.25,-88.5,-86,Empty
-89.33,-86.25,-90,-86,Empty
-89.33,-89.67,-90,-86,Empty
-89.33,-89.67,-90,-87,Empty
-90,-87,-90,-87,Empty
-90,-87,-94,-87.5,Empty
-89.75,-85.5,-94,-87.5,Empty
-89.75,-85.5,-89.33,-87.33,Empty
-90,-88.5,-89.33,-87.33,Empty
-90,-88.5,-90.67,-87.33,Empty
-90,-84,-90.67,-87.33,Empty
-90,-84,-93.25,-85.33,Empty
-90.5,-81.75,-93.25,-85.33,Empty
-90.5,-81.75,-89,-83,Empty
-90.75,-78.5,-89,-83,Empty
-90.75,-78.5,-91.25,-81,Empty
-90,-75.25,-91.25,-81,Empty
-90,-75.25,-89.25,-82.67,Empty
-89.5,-79.5,-89.25,-82.67,Empty
-89.5,-79.5,-86.5,-84.33,Empty
-88.67,-84.5,-86.5,-84.33,Empty
-88.67,-84.5,-89,-86,Empty
-89,-88.5,-89,-86,Empty
-89,-88.5,-89,-86,Empty
-88,-91.75,-89,-86,Empty
-88,-91.75,-93,-86.33,Empty
-88,-91,-93,-86.33,Empty
-88,-91,-96,-86.67,Empty
-88,-89.5,-96,-86.67,Empty
-88,-89.5,-90.67,-87,Empty
-85,-88.5,-90.67,-87,Empty
-85,-88.5,-90.67,-85,Empty
-92,-85.75,-90.67,-85,Empty
-92,-85.75,-85.33,-83,Empty
-91,-82.25,-85.33,-83,Empty
-91,-82.25,-80,-81,Empty
-91,-80,-80,-81,Empty
-91,-80,-80,-82.33,Empty
-91,-76,-80,-82.33,Empty
-91,-76,-83,-83,Empty
-90.5,-81.33,-83,-83,Empty
-90.5,-81.33,-86,-85.5,Empty
-91.5,-89,-86,-85.5,Empty
-91.5,-89,-89,-86.33,Empty
-90.67,-91.25,-89,-86.33,Empty
-90.67,-91.25,-90.67,-87.33,Empty
-90.67,-96.33,-90.67,-87.33,Empty
-90.67,-96.33,-92,-87.5,Empty
-90.5,-94.67,-92,-87.5,Empty
-90.5,-94.67,-94,-86.5,Empty
-89,-91.33,-94,-86.5,Empty
-89,-91.33,-90.25,-86,Empty
-90,-75.75,-80.33,-78.25,One person
-90,-75.75,-84,-77.5,One person
-90,-76.75,-84,-77.5,One person
-90,-76.75,-86,-79.5,One person
-88.5,-80.25,-86,-79.5,One person
-88.5,-80.25,-86.5,-82.25,One person
-87.33,-81.5,-86.5,-82.25,One person
-87.33,-81.5,-88.33,-86,One person
-86,-84,-88.33,-86,One person
-86,-84,-82.33,-90,One person
-84.25,-84.25,-82.33,-90,One person
-84.25,-84.25,-79.67,-86.5,One person
-83.33,-81.75,-79.67,-86.5,One person
-83.33,-81.75,-77.33,-83.5,One person
-82.5,-82.25,-77.33,-83.5,One person
-82.5,-82.25,-78,-79.25,One person
-83,-81.25,-78,-79.25,One person
-83,-81.25,-80.5,-76,One person
-92,-80.75,-80.5,-76,One person
-92,-80.75,-80.25,-76.5,One person
-91.5,-81.25,-80.25,-76.5,One person
-91.5,-81.25,-81.33,-77.5,One person
-91.5,-81.25,-81.33,-77.5,One person
-91.5,-81.25,-82,-78.33,One person
-91.67,-83.5,-82,-78.33,One person
-91.67,-83.5,-77,-81.33,One person
-88.67,-83.75,-77,-81.33,One person
-88.67,-83.75,-97,-83.67,One person
-87,-82.25,-97,-83.67,One person
-87,-82.25,-89.5,-84.33,One person
-87,-81.75,-89.5,-84.33,One person
-87,-81.75,-86.67,-82.5,One person
-85.25,-78.25,-86.67,-82.5,One person
-85.25,-78.25,-84.75,-80.5,One person
-85.5,-81.75,-84.75,-80.5,One person
-85.5,-81.75,-79.75,-78.75,One person
-85.33,-81,-79.75,-78.75,One person
-85.33,-81,-78,-78,One person
-84.5,-79.75,-78,-78,One person
-84.5,-79.75,-76.75,-78.33,One person
-91.5,-79.75,-76.75,-78.33,One person
-91.5,-79.75,-76.25,-78,One person
-99,-75.25,-76.25,-78,One person
-99,-75.25,-80.25,-78.67,One person
-99,-75.67,-80.25,-78.67,One person
-99,-75.67,-84.75,-83.33,One person
-98,-76.67,-84.75,-83.33,One person
-98,-76.67,-87.67,-86,One person
-91.5,-77,-87.67,-86,One person
-91.5,-77,-93,-88,One person
-89.67,-77,-93,-88,One person
-89.67,-77,-88,-91.5,One person
-88.75,-76.67,-88,-91.5,One person
-88.75,-76.67,-83,-88,One person
-86,-75.67,-83,-88,One person
-86,-75.67,-81.75,-84.5,One person
-86,-75.25,-81.75,-84.5,One person
-86,-75.25,-77.5,-82.75,One person
-86,-74,-77.5,-82.75,One person
-86,-74,-77.5,-80,One person
-86,-74.5,-77.5,-80,One person
-86,-74.5,-77.75,-80,One person
-90,-76.5,-77.75,-80,One person
-90,-76.5,-78,-80.5,One person
-90,-77.25,-78,-80.5,One person
-90,-77.25,-79.75,-81.25,One person
-90,-79,-79.75,-81.25,One person
-90,-79,-82.5,-81,One person
-88,-78.5,-82.5,-81,One person
-88,-78.5,-84.25,-82.25,One person
-87,-76.75,-84.25,-82.25,One person
-87,-76.75,-84.25,-82.75,One person
-87,-78.25,-84.25,-82.75,One person
-87,-78.25,-84,-82.67,One person
-85.75,-77,-84,-82.67,One person
-85.75,-77,-81.25,-81.33,One person
-85.25,-77.33,-81.25,-81.33,One person
-85.25,-77.33,-79.25,-79.33,One person
-84,-81,-79.25,-79.33,One person
-84,-81,-79.5,-76.67,One person
-85.25,-79,-79.5,-76.67,One person
-85.25,-79,-78.25,-76.75,One person
-87,-80,-78.25,-76.75,One person
-87,-80,-79.5,-77.25,One person
-89.25,-80.75,-79.5,-77.25,One person
-89.25,-80.75,-81.75,-77.75,One person
-91,-79,-81.75,-77.75,One person
-91,-79,-84,-78.33,One person
-90,-80,-84,-78.33,One person
-90,-80,-87.75,-81.33,One person
-88.75,-81.5,-87.75,-81.33,One person
-88.75,-81.5,-89.5,-84.67,One person
-86.75,-85.5,-89.5,-84.67,One person
-86.75,-85.5,-88.25,-89.33,One person
-85.67,-80.67,-88.25,-89.33,One person
-85.67,-80.67,-86.25,-86.25,One person
-85.67,-79.5,-86.25,-86.25,One person
-85.67,-79.5,-83.25,-84.25,One person
-86.5,-78.5,-83.25,-84.25,One person
-86.5,-78.5,-81.5,-81.25,One person
-88,-79.5,-81.5,-81.25,One person
-88,-79.5,-81.33,-78.5,One person
-88,-82.33,-81.33,-78.5,One person
-88,-82.33,-81.5,-79.25,One person
-87.13207781,-85.5,-81.67,-79.25,One person
-87.13207781,-85.5,-82.5,-78.5,One person
-90,-85.5,-83.67,-78.5,One person
-90,-85.5,-84,-78.5,One person
-88,-78.5,-86.67,-78.5,One person
-88,-78.5,-86.67,-77.33,One person
-88,-78,-85,-77.33,One person
-88,-78,-85,-76,One person
-88,-78,-87.5,-76,One person
-88,-78,-87.5,-77,One person
-87,-78.25,-88,-82.5,One person
-87,-78.25,-88,-88,One person
-89,-77.33,-87,-81.5,One person
-89,-77.33,-87,-81.5,One person
-88.33,-76.67,-87.33,-80,One person
-88.33,-76.67,-87.33,-80,One person
-87.75,-76.67,-83.67,-79.5,One person
-87.75,-76.67,-83.67,-79.5,One person
-87.25,-82.33,-83,-77,One person
-87.25,-82.33,-83,-77,One person
-85.75,-81,-81,-78.5,One person
-85.75,-81,-81,-78.5,One person
-85.33,-84.25,-81,-79.5,One person
-85.33,-84.25,-81,-79.5,One person
-84,-86.33,-81,-80.25,One person
-84,-86.33,-81,-80.25,One person
-83,-84,-82.75,-84.75,One person
-83,-84,-82.75,-84.75,One person
-82.33,-83.67,-84.25,-86,One person
-82.33,-83.67,-84.25,-86,One person
-82.5,-80.33,-86.25,-88,One person
-82.5,-80.33,-86.25,-88,One person
-84.25,-79,-88.5,-93,One person
-84.25,-79,-88.5,-93,One person
-85.5,-80.25,-86.5,-86.67,One person
-85.5,-80.25,-86.5,-86.67,One person
-88,-80.5,-84.75,-84.5,One person
-88,-80.5,-84.75,-84.5,One person
-88.75,-80,-82.25,-82.25,One person
-88.75,-80,-82.25,-82.25,One person
-88,-84,-79.75,-77.75,One person
-88,-84,-79.75,-77.75,One person
-87.75,-81.33,-80.5,-79,One person
-87.75,-81.33,-80.5,-79,One person
-86.5,-83.5,-80.75,-80,One person
-86.5,-83.5,-80.75,-80,One person
-85.5,-91,-81.25,-80.75,One person
